"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X21.1","X22.1","X23.1","X24.1","X25.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","X19.2","X20.2","X21.2","X22.2","X23.2","X24.2","X25.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3","X13.3","X14.3","X15.3","X16.3","X17.3","X18.3","X19.3","X20.3","X21.3","X22.3","X23.3","X24.3","X25.3"
"X1.1",0.220122856162988,0.501212570176559,0.0711540457891911,0.506434617528624,0.566048745432079,0.103607314944546,0.0152728766339946,0.46654749074968,0.751420622381767,0.227435222073662,0.431455574514826,0.382165846045646,0.731126515477549,0.880799476689884,0.379193246459984,0.86895966173557,0.817621885515981,0.0106768841037645,0.724226076127943,0.400193798192649,0.2560530263251,0.137650789487591,0.208340788686537,0.0622649500227871,0.547547214746076,NA,0.184725664966138,0.783401173439896,0.839149839013791,0.633441963363775,0.618650850166498,0.308708588745601,0.381265064035319,0.721607314817968,0.770083677669836,0.786075008741641,0.721500521259915,0.252079692369145,0.519673405247164,0.253461069036494,0.00154332716446292,0.584909500875483,0.477774742026411,0.686361125242843,0.0137031034973364,0.431921636728819,0.845981811432363,0.338537539414413,0.177044130161697,0.536792880549078,0.388737436600873,0.36237965630503,0.604210818649693,0.0238427401800075,0.927226384493111,0.820553938895363,0.923100796070378,0.277666983854718,0.216670676977207,0.135488135799541,0.384271343943011,0.0927861073198816,0.503053695944573,0.965753533383494,0.0659437826669678,0.601119318576136,0.580916512524255,0.118512695518818,0.106728488910619,0.55531336310297,0.321743059521933,0.00399860613558895,0.907007434448675,0.63627148036104,0.868790206303755,0.292960831325954,0.923107154518136,0.938302577063681,0.915868243986197,0.266687849476591,0.464337347908144,0.736232455750928,0.910125088340354,0.922663489392323,0.690981582216731,0.321897215132398,0.279431562011764,0.128648652285727,0.153419322966799,0.44130274607033,0.412568380239019,0.980350057236559,0.578999628779319,0.0942773664108894,0.563312517611281,0.325673173166195,0.732092265885721,0.761111404130725,0.920226859585971,0.0475722737937761
"X2.1",0.652605097122779,0.848508364538864,0.175261361195805,0.690303707283338,0.790239294280928,0.429573978708566,0.12886505913216,0.28426172251032,0.327968537993336,0.391918095823798,0.191232005154799,0.34383531060362,0.162685891877406,0.136026916841654,0.970532266417071,0.481235542941783,0.520400734011282,0.289151432415223,0.21631424092597,0.16043709634287,0.365759624222658,0.421321964603014,0.966465535336048,0.559046934024037,0.257876195788863,0.916215236740058,NA,0.562034723728692,0.203340392148597,0.482205331315588,0.180931024808697,0.0560748202149585,0.000389903264811799,0.160552607421145,0.318770325447585,0.045180198670688,0.36958834912513,0.513947773685526,0.754843751886226,0.0666345601244084,0.0565030359225148,0.144736406500861,0.490352916085046,0.970399054082591,0.352316241926205,0.763818991556706,0.911635664063267,0.493773196452729,0.23894792951545,0.115830204008305,0.193233413288559,0.395476243159395,0.0452636150402951,0.890950733948437,0.20982781959264,0.409622263221796,0.5625529947589,0.917891251140698,0.787601305320582,0.00111089642671962,0.117664334587922,0.747088158885261,0.252164475342976,0.970807012178225,0.29596543778256,0.293144488179075,0.528441232888407,0.790758092951466,0.335207178842684,0.357831899994828,0.522937379573511,0.385697043878072,0.760268133616189,0.158706733636811,0.209956743059295,0.756446503023408,0.0418531760370434,0.949412351154072,0.00680343146552436,0.0776638199875434,0.751749278838359,0.111235436404879,0.00103478170048243,0.590599367819521,0.0176060996794784,0.667156545549421,0.0711920960562279,0.940219660134013,0.999784583633049,0.691224487641279,0.241817174311514,0.132646326264525,0.943632875977584,0.366413326684154,0.0868215439526777,0.117575513788791,0.165084263731262,0.127488797448654,0.367033508377416,0.108209917181772
"X3.1",0.652760357484212,0.888084789974518,0.620770986085048,0.216641276454889,0.175670048049024,0.3031708090909,0.0864154329204534,0.463023043996788,0.796424144589881,0.944102890414679,0.457036843516803,0.525875658835254,0.0321582690278753,0.501022251696106,0.334913066344619,0.954601841862956,0.54862084354578,0.372873897960924,0.257524285726772,0.805336471758181,0.184989837752681,0.666452633028658,0.303872209819684,0.569457155751136,0.961221739633426,0.868436132120011,0.215014127869707,NA,0.220016888387481,0.953595633885965,0.539771920278529,0.186313389836131,0.282090045656788,0.455775207910046,0.40248387352725,0.977236053308162,0.300348889468655,0.50723091903213,0.443361872907251,0.625577665332001,0.0587393250089595,0.421878872416341,0.820245501010353,0.859690859418975,0.244271884284133,0.923471866277536,0.281270296184385,0.80689269473808,0.533937610787543,0.887506275301642,0.837034340988869,0.700178725878084,0.306053055905336,0.252860695333717,0.283616282652614,0.312517759714297,0.262819958215377,0.133088370520085,0.61868099484377,0.0219795483803603,0.88687344551752,0.859031015175295,0.152599341823898,0.882051678885085,0.684390421773126,0.426556120604188,0.812624731453491,0.728975936051716,0.25687119794724,0.710454622961733,0.126058862658197,0.0721258950504036,0.237609470830664,0.842177037694286,0.738344377260869,0.763697627800816,0.0911539553575232,0.382769309425148,0.825246817363593,0.0592254866199552,0.0553998859654063,0.91409618435391,0.96298772564322,0.136618819909583,0.524227340101291,0.196032242427904,0.905757406829789,0.35768231531113,0.647668001064924,0.989603422553246,0.714095495053076,0.373271335190738,0.300456496121767,0.709561175316352,0.52891841130173,0.290898035842793,0.327710726846346,0.480391261894994,0.131136473767603,0.554741718785761
"X4.1",0.864439447013069,0.684742851650952,0.599570531787435,0.756591569085916,0.740562562074476,0.751964279120013,0.794858712746794,0.536218824782283,0.251712159994222,0.165814782795887,0.157203458005055,0.655328812669062,0.26265994108168,0.478037684563515,0.632603278663374,0.577797268823649,0.637442552984627,0.720427615790756,0.824756447613823,0.0146393137965483,0.122029493421599,0.81688041826289,0.537390044794212,0.155476497208834,0.606676168665842,0.739233739843982,0.3507383473041,0.143647875860088,NA,0.248622310624246,0.75701717984047,0.149896768543387,0.709022048899627,0.675472972067911,0.953985184550138,0.786342098963429,0.725049971026058,0.969620042434541,0.74685013802687,0.832426536827609,0.0605726311613206,0.647254691725137,0.815715745970232,0.315392735898298,0.651920196440138,0.93191465370849,0.305046013446736,0.922780314153347,0.908709353961201,0.885315776631883,0.977947643699181,0.975295256662681,0.815716527438729,0.744181753794163,0.194442235105578,0.529800811514406,0.218229607639349,0.73723720245074,0.725646079195502,0.482733088255197,0.771685645976469,0.648463409552783,0.211289048174495,0.372148374570671,0.53354482580491,0.682456694314662,0.665250242246162,0.584290682203449,0.455461509741325,0.952361229464081,0.802638923722481,0.0982439435935215,0.910638491703834,0.83380895402643,0.132478855911838,0.774631263753158,0.649760764833183,0.138651105158282,0.550108628021916,0.106686211588751,0.00989128263203786,0.950677514875905,0.644133276271347,0.586596931223535,0.19398518343957,0.160489118492346,0.805372175293936,0.94606227315245,0.61413670276555,0.916859917930142,0.929188454999553,0.7384056735038,0.088342390172894,0.381907386739894,0.277211881655933,0.230768915073036,0.616388938149867,0.831523221855473,0.689792294622554,0.207622822793132
"X5.1",0.634334901200279,0.167403703919059,0.269453097915,0.123465116834128,0.553380838616308,0.334878557193071,0.411403087755549,0.843165532580153,0.248896009194133,0.288766363284287,0.978757866328005,0.565988681243115,0.299989365046752,0.841030134690673,0.903600350755807,0.820688660159985,0.123690331972371,0.212721068584222,0.427798575235475,0.667873794997621,0.1133975575275,0.753884775886899,0.168461327970615,0.74428918475584,0.430150268397099,0.679200860699201,0.763867643230788,0.720375866641124,0.48161833811453,NA,0.757074721779374,0.877902038348527,0.223767976381226,0.768005073222544,0.096770402200175,0.362174796030866,0.0193673044226584,0.623484736179473,0.56858989389806,0.0464727759878763,0.00498152233216285,0.254441606211703,0.490374198097138,0.755469537676953,0.402345148960588,0.825483997895122,0.39894199996762,0.569358889221873,0.693582702362179,0.748621973298993,0.817401136923002,0.273913911099635,0.143912552304835,0.448678312299544,0.781932313925544,0.41119672339613,0.894436168691277,0.840633482087725,0.409866873115785,0.350583456036409,0.561619110350395,0.822211248912303,0.816702671403719,0.285681536806894,0.598495601383856,0.519944655892259,0.926258462250402,0.288919927298713,0.483409144461865,0.503951820470133,0.94299219488257,0.983849997399826,0.564378309659328,0.0607862384609188,0.15002767129017,0.37493029511292,0.832945532636245,0.193625927880913,0.338520762888664,0.480267951633827,0.125646211290419,0.199339654941533,0.300699979100729,0.592850996213212,0.685944834608931,0.471674186957949,0.985241962897335,0.968499647195978,0.760984876973999,0.976420886312818,0.950570205700394,0.843065701082702,0.218814838619551,0.60417177816147,0.959686299971436,0.88236882059617,0.914241292134889,0.739386833084276,0.510573015651601,0.358784422170902
"X6.1",0.425250079372608,0.820785998561219,0.250372611518869,0.811667343120672,0.191652993872843,0.298420994851547,0.0296167500480296,0.133486095351389,0.117353813844086,0.364063201518312,0.913316826552503,0.299887196845509,0.0307513183534724,0.151306274596346,0.626389248843228,0.963137785151134,0.559233737599699,0.156655751623397,0.305334374428628,0.830426286623551,0.532111389645203,0.235486642064924,0.411722630222607,0.339737399002881,0.768582579442795,0.369803507892037,0.802905951520012,0.773985797337289,0.904111899825917,0.519847670260157,NA,0.0478937437618676,0.325797327643081,0.181548218271414,0.678165950848195,0.588431796993431,0.07623758574006,0.613318011293172,0.86741630297859,0.842699765511703,0.00927777654572065,0.366744070830025,0.258053410008025,0.896911443354339,0.730533592575878,0.328736090384925,0.787981648894211,0.767459488653785,0.815805038454298,0.382394916220614,0.926603841378901,0.479862895300257,0.0961464069737228,0.611430073258578,0.677619417601995,0.946415182333773,0.600788033793284,0.467402078390967,0.861375831201361,0.0789954376419722,0.271839294394161,0.879788191142854,0.903077193627037,0.261644189165346,0.612137723225378,0.733290962653645,0.87334784806798,0.410639088860839,0.366877486560332,0.490517234050282,0.232261850954903,0.978430697525567,0.43568572892518,0.390483049210097,0.630259341296069,0.537349546364635,0.000317947057041346,0.717170732558365,0.389919194829601,0.00883350190243782,0.530828258031452,0.748080522962398,0.462135875284766,0.491742404876749,0.991366016889258,0.936611382324607,0.902704602428074,0.261492799368008,0.339960522239456,0.167238821381758,0.67933056047189,0.973870599581089,0.464178165185453,0.379700771007979,0.652366922409444,0.101615180247852,0.531377991125718,0.657654518697948,0.820768795858918,0.650156235668124
"X7.1",0.674841463840505,0.754401615828726,0.731020346044107,0.761236575869424,0.441878800450673,0.773999434340927,0.410752732660563,0.876562373555287,0.611984731906723,0.317481495298235,0.505956489339201,0.949886265679105,0.709117714125234,0.144457110149022,0.422184011358072,0.854857646100329,0.689214720467098,0.83899086817286,0.02647372311265,0.365749263654256,0.67519117231617,0.513479748899584,0.388660231931684,0.0880278345789475,0.388064535161773,0.766521965512048,0.988619334873174,0.425707356744193,0.0956082323023396,0.243129665947923,0.650572965952103,NA,0.0211919361576698,0.440472410163429,0.57368530009594,0.288883766676989,0.251699137199115,0.585712258334865,0.687332428671527,0.290100704322583,0.0131520174326357,0.795375874061013,0.521230621112382,0.498768513073447,0.726049543972082,0.73156698499892,0.122713397915313,0.657535420043871,0.460028133892669,0.217838779561278,0.212662464268633,0.934192268842133,0.342575004893563,0.6407623754893,0.162733400883272,0.463991461005081,0.525834397233709,0.389552713068813,0.865012222033291,0.715869323345472,0.414698137971325,0.355864363678909,0.637550671182953,0.82869666527502,0.159172860392793,0.954949640754166,0.980698362133531,0.711681947424927,0.610797148448211,0.822782720372478,0.182011877553564,0.7613895899453,0.909375098516895,0.260142124024648,0.0508620889436213,0.248393970846688,0.577395096254617,0.664269320634923,0.0451630058323627,0.62166940060118,0.971510199740542,0.499927492759265,0.220837596986501,0.536567796641774,0.288036548878789,0.91608374984449,0.286467271243893,0.642903387362045,0.890846871590829,0.343829941162836,0.133037871119788,0.25819187312871,0.980795980606365,0.222338223929855,0.547019031719964,0.967072234254451,0.831716762867679,0.942299153955391,0.3248742953568,0.470882972468613
"X8.1",0.591136333067304,0.494511832554487,0.104485701352696,0.657247320422018,0.384603970595513,0.736574668821217,0.876034974985167,0.233302145651476,0.932966971433126,0.473770341563229,0.911939901699399,0.280253366467342,0.950765893860113,0.939715439316213,0.73983055049732,0.305708672667677,0.539868329218971,0.825970820269185,0.0117942733916571,0.975290138766236,0.372399373575094,0.128599925003621,0.609510363626956,0.0591001612671665,0.645407548302581,0.594886951949162,0.748328735531615,0.973284503076229,0.403658367804706,0.861186411281719,0.563002910870605,0.466161088949225,NA,0.473152630718301,0.833534985630494,0.779307963629951,0.275935815916434,0.71613344302977,0.472244357044015,0.680679476686855,0.0065239242117221,0.616035597940799,0.422723324154744,0.49909077056926,0.145009480601082,0.589107030796245,0.161069525350294,0.148802719250801,0.984453205763705,0.217012709147363,0.147680842529128,0.299690185333037,0.374884152915645,0.469122767425358,0.346068823123092,0.743848515887485,0.042907168635726,0.628758414028748,0.0446023763066273,0.568155596681652,0.463136896511685,0.749378298186069,0.0662666337281408,0.621355004723095,0.618463684481892,0.824185151384828,0.732036825858168,0.897492960297723,0.953529863014726,0.412245371369612,0.320431559639561,0.247186171748642,0.395412304780756,0.70535227941631,0.408258335886409,0.744014220867214,0.489804607974368,0.375072582195466,0.447191320569781,0.310770133070302,0.572203428226405,0.927607572050552,0.437752872129388,0.425506171341255,0.284206460593284,0.777463526087102,0.0312200573714747,0.436598464547968,0.736348457420977,0.779683231034113,0.0954944701203297,0.710913948879338,0.956612278987809,0.0982244683587227,0.223663291344742,0.203217792987284,0.661328201811475,0.974673495286766,0.160279315446818,0.255465922100838
"X9.1",0.358532585017675,0.956388871332121,0.261140105337201,0.414704049044931,0.293724034696575,0.720780983032764,0.233431598030921,0.708393471881527,0.620775755578855,0.262814890622446,0.949794492134846,0.570242325034443,0.330991049880484,0.677752569468308,0.948080682461383,0.797967719894356,0.32539109172223,0.672807866773179,0.293966913269406,0.363121786665684,0.11694913440289,0.703835349648793,0.930387999856632,0.445906200633631,0.896720908586958,0.0388052999108105,0.984589393339126,0.874243250552355,0.629782240068152,0.586266296823918,0.413697953027809,0.736989280092313,0.0640464236999421,NA,0.0368093778271098,0.129162691727519,0.508930844009395,0.532705595425044,0.9023346798084,0.158400922837379,0.0257234648142437,0.578368870919804,0.944116373372409,0.833605039320494,0.119457993885122,0.328042061700702,0.639825113187596,0.687016701848569,0.838834389257844,0.91327743250209,0.601010207776426,0.593356793347734,0.896363253965118,0.848702651694092,0.123142136326329,0.505443541009242,0.746454817254227,0.644981543149084,0.6377990961641,0.0741839077259962,0.83721012545067,0.65011726931272,0.713206300512912,0.439013738512936,0.299860845491032,0.356193571153874,0.933448888464863,0.952602449894445,0.343536786541479,0.349794064039553,0.235501570201202,0.494886200796647,0.612531468798454,0.429045222202812,0.421507096977325,0.44495265087968,0.563549731206759,0.585096292536221,0.315526946739092,0.0861289057325907,0.137864724565408,0.567032663646521,0.266002903889932,0.907011330412308,0.661230977442807,0.489141485363305,0.749100280583985,0.447199072277753,0.395631251535532,0.686649264146831,0.956146417104274,0.620999784504163,0.52801297999569,0.294329014096973,0.86197647078876,0.613156472126434,0.855763748696075,0.63117645355219,0.254261359121485,0.600756472851556
"X10.1",0.416512934616063,0.288838225118842,0.173736230246562,0.217439849485209,0.728490112807618,0.135838380167019,0.981291596499108,0.328211339891779,0.0499843615033399,0.39361273098088,0.714806672253009,0.171461978389906,0.0459625886333805,0.857259844202765,0.588611642872815,0.117187347044945,0.230660099525753,0.0512284594612559,0.537706694769342,0.833321137014204,0.566020399110713,0.979729009888926,0.0389230571315014,0.264490890400074,0.0851890828666803,0.164319754738676,0.885686835201944,0.114888433929147,0.0442876488782786,0.649244343131255,0.964703031384055,0.749413659637693,0.25334118533694,0.511570031226707,NA,0.670391288098833,0.863826118557676,0.687372865818116,0.0753294123730946,0.898992626421049,0.126104938607589,0.227961821138316,0.823374261190158,0.60272454555364,0.364090613164713,0.619661244147452,0.447071781464288,0.238625606392502,0.30418661559331,0.0399147843661992,0.665847408410353,0.530507141019264,0.501622020543248,0.266460889666172,0.49614359910842,0.897012632841631,0.599120392400368,0.0527903348342799,0.156661050025791,0.731519888865081,0.47497803427717,0.341471667314244,0.913339891016292,0.202437145978497,0.0368142526478914,0.452269745346602,0.868854738607001,0.423800432061381,0.387312736091668,0.284760428523406,0.0721511371248029,0.326807522754052,0.832525736571768,0.649493166833985,0.772223339165099,0.210515796363367,0.617247813819038,0.127373035586093,0.526049920802388,0.578257651331449,0.748886552723526,0.652434638635555,0.160433777988563,0.53019970846707,0.397617317533969,0.493633763229096,0.161718472779824,0.758311403294948,0.599538448075363,0.409946423156709,0.0846329965045138,0.333652780280816,0.634984997110821,0.798501608936307,0.686053457472546,0.546679208064248,0.277452326665576,0.476196368615666,0.13328676117736,0.336926096676325
"X11.1",0.710698266061477,0.635723279790508,0.39356876952892,0.268167086894973,0.426157201525654,0.917710296305016,0.36022344405024,0.941603023121162,0.580398826836927,0.0731971659192666,0.325937637200604,0.641744899327148,0.179903079741365,0.280199586288744,0.974557431461967,0.992891320999544,0.595396525338867,0.745668536253102,0.0194873191377989,0.406685640971322,0.172155647586251,0.606391069672808,0.775136055364911,0.187918463323407,0.285316712508228,0.161704808495736,0.597203329324041,0.283177548190139,0.216158725163079,0.207283971220661,0.291193235961784,0.590843403938804,0.00518364149797286,0.117900055865008,0.0258914551644145,NA,0.032156479059229,0.755685499756444,0.594512257906667,0.125798615203001,0.0500497691354159,0.292588042108656,0.924215945233615,0.648977036740807,0.392855159343436,0.448171254468147,0.817311424945277,0.430943862053757,0.597796197601595,0.525569472318966,0.952377483357953,0.916450655646702,0.196324024604625,0.839813398414214,0.750053701068578,0.227963775573964,0.31413463654104,0.984938004904751,0.152458914897026,0.0282611715939452,0.416091213461975,0.189831546064614,0.785479713702722,0.788279404024321,0.791467932148114,0.99704024645154,0.907000408493354,0.166352562533507,0.804473082025682,0.222875475343958,0.690921981741593,0.675809204858292,0.119730039137646,0.0216577098984914,0.0701990460074394,0.323355936810027,0.286649479113969,0.220361497271982,0.332787851296252,0.247267653991376,0.199488595598742,0.296544843318436,0.400140682386367,0.642568280571053,0.802315203849365,0.155236504348873,0.915640091262997,0.83370670748807,0.656469404500106,0.828215248615706,0.882371353046895,0.967951931591387,0.344007961870761,0.756194691547711,0.725935245292963,0.863465066426099,0.387669975873212,0.512716777852824,0.325139019710978,0.545147848812385
"X12.1",0.602439332973211,0.846922352463275,0.640542889429843,0.306855476011321,0.954127551226963,0.184298266960032,0.276513763399876,0.167837715937793,0.0433128944033608,0.9994943092722,0.830584698826497,0.990076102043701,0.371122943923151,0.423083299601839,0.605200888184386,0.934900854827085,0.589058462287892,0.0418451019334095,0.906164464679352,0.457008789798146,0.129466545297596,0.697487429269766,0.00936626203349535,0.683963083570506,0.546805590352083,0.866619363517471,0.678752100142149,0.0253882514369652,0.785521657412867,0.0742019289701087,0.813554181298327,0.87502336348003,0.265036443994845,0.0738058096432021,0.886289293002287,0.423339238950294,NA,0.203278683700952,0.0650452919379528,0.90025003402138,0.246469521880797,0.411491869853739,0.837503663869744,0.737444293872087,0.309469133457287,0.73436565841641,0.785189861934001,0.272402857687559,0.424154134228801,0.717530569800177,0.293858590962276,0.467895693623605,0.262199377174816,0.617185977290264,0.71052071492127,0.206746836580615,0.68190641485877,0.88467636530247,0.949516856402375,0.721032735599544,0.151937099587344,0.979726238788898,0.978139283148338,0.734272741786212,0.549858347738811,0.88248356617147,0.8625219303812,0.13266930943393,0.721173181205229,0.638074580818713,0.38980694617614,0.928054203201733,0.932183371188954,0.106101729910348,0.661931411269466,0.220165176319944,0.841881272889252,0.444951670311962,0.801892807901028,0.916789725134298,0.6893474029851,0.524807323652295,0.670618981794744,0.542837703766179,0.217069774178464,0.713778764956058,0.50801589373399,0.566791056227651,0.475456215511863,0.354504708517722,0.841414615110596,0.801054541571855,0.60278035712545,0.294909349360014,0.546085669519568,0.911849661653503,0.570638625246427,0.719267070099331,0.971536726999916,0.0100449496148707
"X13.1",0.52496420442308,0.42477238145608,0.307053753971309,0.347826417824241,0.861103181432805,0.80274442180825,0.124357884289978,0.246611800421535,0.937010772457832,0.184449956537379,0.76530964723974,0.777361034154327,0.15256312214274,0.850821170580026,0.80584679816617,0.472019400625804,0.858327195922707,0.534118983852939,0.794836788116465,0.0307392927568193,0.328142880936711,0.0546783476446912,0.441049814191362,0.148325576354263,0.796672249491629,0.565084568573345,0.320270348414483,0.275878077380159,0.473998207537034,0.699479156349603,0.423817616700625,0.616509332011371,0.0951383013837749,0.206891773766858,0.390460104976837,0.912521536248694,0.521231762366443,NA,0.930707138866826,0.490855556239312,0.463944206412255,0.933835591227195,0.697334581554729,0.507513665570476,0.19513606146061,0.271990046275627,0.771079136291372,0.110930375788688,0.381376996310477,0.751145229415654,0.318691514632126,0.689238166904796,0.204737185073802,0.583633039441689,0.813605585269281,0.757530543067508,0.432075873528196,0.150003646061693,0.350783013293649,0.0043617573727604,0.918667208158345,0.705411557734067,0.532844932043087,0.417642906727894,0.127933628066017,0.302224861056355,0.215607723991467,0.193024713181924,0.775663054880427,0.70699579227192,0.90165700435719,0.977868540572543,0.5394692085993,0.417063266537387,0.973588127197424,0.911927388210816,0.565708815374403,0.206578130102949,0.54316585561759,0.0497908556561404,0.231340575548359,0.0259877628807892,0.199196062024728,0.29672051627948,0.340230544231558,0.63971046518936,0.72267237231517,0.12593332973336,0.514314721516367,0.861290069742735,0.179569560132004,0.967406731525474,0.512939496822762,0.509343025607977,0.848946462279364,0.185158883526711,0.991860943608129,0.834716061220253,0.692144602425092,0.72529693345303
"X14.1",0.00363656775446444,0.0610757363021982,0.00304258582039043,0.0342229694188975,0.0490465953953241,0.0240255480508407,0.0166420674495521,0.256295883817719,0.868101581231718,0.653310805288632,0.587735733970011,0.986897530313348,0.476069407516986,0.168764174441706,0.173418120571033,0.0289414837217917,0.508058399449426,0.000967256208428722,0.220433036575814,0.145228656413372,0.0684496538196128,0.0343224958758456,0.483034935071223,0.538864307004997,0.0175344128351924,0.436828205149154,0.0346936038767883,0.329495197605047,0.000241748019977374,0.203112579762429,0.046730042594141,0.0700127204776604,0.000260246900618417,0.14935465570174,0.0561732930068004,0.306876407580003,0.203829079561885,0.0234318717387134,NA,0.00399894198933375,0.112575067095515,0.0933509277441111,0.695328828017698,0.19857512080842,0.000133633718927604,0.317276147725141,0.314968330796523,0.628592406846233,0.0373021627691801,0.144411223978736,0.190857234467778,0.0825121522253793,0.10821170201096,0.292863667753528,0.341116089494847,0.155029682019832,0.356563916042759,0.116508947947055,0.16713498610439,0.000799569678979797,0.0393350011855605,0.191114119430517,0.026559739835529,0.301022337519501,0.186048013527174,0.971506920906115,0.169644780087602,0.514030927873837,0.489610318065026,0.950445269949029,0.276772231841512,0.795713654374623,0.883027609723431,0.0196040366442609,0.423272224354189,0.010711902597376,0.481868710720972,0.0261393262361168,0.00583876904746322,0.449157527115888,0.847332929879533,0.129671485328903,0.000901072451715358,0.94075021191069,0.0809684064761024,0.151576306058187,0.647944052814954,0.078998518308207,0.420730861847965,0.690792835829604,0.16550832875286,0.0107340066088592,0.736690637594147,0.479429887532848,0.514844726133093,0.132154834515,0.0109779084213798,0.0110697665896233,0.62406234983612,0.560407082716714
"X15.1",0.580831420954309,0.539677068530246,0.192812014150224,0.375059890163909,0.379998261362379,0.593576408853717,0.136286269050085,0.0969526483188559,0.908700036052456,0.347242268272448,0.914523843726802,0.53299902706514,0.0620881642082605,0.118547718012584,0.678829665522526,0.558483616763744,0.944347407571732,0.154696283176965,0.0437897115039207,0.0593528963959377,0.140548995490212,0.87726216644939,0.51770257801809,0.430676219105408,0.325907672537389,0.831016767598494,0.753543249430793,0.0873515519339241,0.763870055092973,0.723733133062686,0.669287813454598,0.419727920665298,0.13626009137284,0.445585391188032,0.0965418774571548,0.748677819164987,0.0125589454831507,0.827389183415662,0.524969151598542,NA,0.125062344161445,0.735528747332536,0.562771856725848,0.705667955570813,0.490429062488777,0.411363364914781,0.627604359666517,0.654005667386232,0.758959180026929,0.602334307610616,0.888902808479581,0.282098683249804,0.254119672091241,0.962556705704613,0.58136530615829,0.686036033929069,0.502703621285247,0.937713747716316,0.801632609919563,0.334708170598574,0.794545034776307,0.224175483470503,0.509079378249832,0.814393538384056,0.958598185842349,0.570946154566532,0.25451146248246,0.612186922454866,0.138054689459989,0.952951726767142,0.881696979077438,0.754904022517475,0.7464377555187,0.0862637588272368,0.615734840033646,0.382042318777746,0.0796028808447012,0.725850303319582,0.506191687005544,0.0755978570519901,0.654168186190702,0.620542226529243,0.184070726498216,0.925210756994011,0.993878588560368,0.875653162049989,0.370469840767615,0.804503067448956,0.435521626570462,0.084569024741616,0.348139090641006,0.818372414354296,0.735309357048307,0.553077183420659,0.689382985157641,0.240719736109415,0.807963513433891,0.656886227944766,0.376007667564813,0.514188740137279
"X16.1",0.745396754877392,0.465170063806354,0.838097558443565,0.534980906642012,0.971587814863289,0.423851303404071,0.524791934339622,0.227964910636712,0.412424708692204,0.257707529127586,0.784634844932695,0.147919648201519,0.378578320273764,0.346516551703826,0.655309202552146,0.488792260059569,0.189241283480888,0.442320484516433,0.490290659104992,0.735442308253603,0.0970844221663799,0.989413677081337,0.62672244017531,0.422038992492348,0.20219241674974,0.488033987406503,0.852460680746488,0.597301655558754,0.87305121460632,0.951119736835258,0.619348617180034,0.00263861379189046,0.659939210837573,0.941188169340808,0.0367200545198667,0.583373109817962,0.026457705457004,0.97746042886737,0.227851031823907,0.276729352637318,NA,0.562000482430587,0.0975646392549299,0.826969659528282,0.410499598981511,0.458563942011712,0.595848051208693,0.514442137809201,0.842010402906279,0.696672384294998,0.726315106630129,0.304016445002334,0.217826446880816,0.405847295010605,0.529528296741469,0.593364986447058,0.816915176136007,0.809790664455324,0.500565840637802,0.449223509238982,0.136946466576789,0.418402280751937,0.53693381264793,0.934925447336614,0.68997144542385,0.596696133872782,0.721226353927044,0.345429821548544,0.518905216626676,0.128201314345647,0.758643657465723,0.820724201345469,0.263763980281126,0.368452318495141,0.829789252206397,0.58357308766684,0.0808988185706531,0.417826566734491,0.46227065867437,0.238380741126497,0.071426346356697,0.527944377919028,0.589664220436958,0.799498681169839,0.294923042823444,0.498751508595042,0.333963176199498,0.548304008110028,0.0712440706982457,0.043588071180845,0.48936176317985,0.952057753919465,0.180169625325523,0.715246602802041,0.184830381130808,0.432408747644151,0.720135063920806,0.797129734005533,0.254706530844989,0.524868799283826
